id,division_code,data_time,year,month,day,aqi,a34004,a34002,a21026,a05024,a21005,a21004
4201000000002018100100,420100000000,2018-10-01 00:00:00,2018,10,1,61,15,44,10,113,"0.6",31
4201000000002018100200,420100000000,2018-10-02 00:00:00,2018,10,2,72,23,50,11,126,"1.0",46
4201000000002018100300,420100000000,2018-10-03 00:00:00,2018,10,3,91,30,56,14,149,"1.0",54
4201000000002018100400,420100000000,2018-10-04 00:00:00,2018,10,4,106,34,60,14,166,"1.0",48
4201000000002018100500,420100000000,2018-10-05 00:00:00,2018,10,5,108,39,62,13,168,"1.0",42
4201000000002018100600,420100000000,2018-10-06 00:00:00,2018,10,6,130,61,100,14,192,"1.0",77
4201000000002018100700,420100000000,2018-10-07 00:00:00,2018,10,7,128,68,115,17,190,1.2,86
4201000000002018100800,420100000000,2018-10-08 00:00:00,2018,10,8,96,69,109,14,155,1.2,60
4201000000002018100900,420100000000,2018-10-09 00:00:00,2018,10,9,90,67,87,10,93,"1.0",45
4201000000002018101000,420100000000,2018-10-10 00:00:00,2018,10,10,67,27,74,14,120,"1.0",48
4201000000002018101100,420100000000,2018-10-11 00:00:00,2018,10,11,63,28,59,15,113,"0.9",50
4201000000002018101200,420100000000,2018-10-12 00:00:00,2018,10,12,85,37,67,16,142,"0.9",50
4201000000002018101300,420100000000,2018-10-13 00:00:00,2018,10,13,74,50,81,17,107,"1.0",59
4201000000002018101400,420100000000,2018-10-14 00:00:00,2018,10,14,57,40,58,6,76,"0.9",34
4201000000002018101500,420100000000,2018-10-15 00:00:00,2018,10,15,57,40,51,6,49,"0.9",38
4201000000002018101600,420100000000,2018-10-16 00:00:00,2018,10,16,55,34,51,7,39,"1.0",44
4201000000002018101700,420100000000,2018-10-17 00:00:00,2018,10,17,65,38,59,9,118,"1.0",43
4201000000002018101800,420100000000,2018-10-18 00:00:00,2018,10,18,73,52,74,12,127,1.2,46
4201000000002018101900,420100000000,2018-10-19 00:00:00,2018,10,19,57,30,56,12,73,"0.9",45
4201000000002018102000,420100000000,2018-10-20 00:00:00,2018,10,20,58,35,45,8,42,"0.9",46
4201000000002018102100,420100000000,2018-10-21 00:00:00,2018,10,21,57,40,49,6,33,"0.9",40
4201000000002018102200,420100000000,2018-10-22 00:00:00,2018,10,22,53,37,55,6,70,"0.9",42
4201000000002018102300,420100000000,2018-10-23 00:00:00,2018,10,23,97,54,89,10,86,1.2,77
4201000000002018102400,420100000000,2018-10-24 00:00:00,2018,10,24,93,69,107,13,111,1.4,66
4201000000002018102500,420100000000,2018-10-25 00:00:00,2018,10,25,73,52,74,8,33,"1.0",58
4201000000002018102600,420100000000,2018-10-26 00:00:00,2018,10,26,64,30,66,8,96,"0.9",51
4201000000002018102700,420100000000,2018-10-27 00:00:00,2018,10,27,60,21,57,10,83,"0.6",48
4201000000002018102800,420100000000,2018-10-28 00:00:00,2018,10,28,82,41,80,11,122,"0.7",65
4201000000002018102900,420100000000,2018-10-29 00:00:00,2018,10,29,102,40,85,11,91,"1.0",83
4201000000002018103000,420100000000,2018-10-30 00:00:00,2018,10,30,108,53,111,15,76,1.2,96
4201000000002018103100,420100000000,2018-10-31 00:00:00,2018,10,31,104,53,101,16,104,1.2,88
4201000000002018110100,420100000000,2018-11-01 00:00:00,2018,11,1,74,50,88,16,128,"1.0",57
4201000000002018110200,420100000000,2018-11-02 00:00:00,2018,11,2,67,42,69,14,120,"0.9",46
4201000000002018110300,420100000000,2018-11-03 00:00:00,2018,11,3,65,42,66,14,105,"0.9",52
4201000000002018110400,420100000000,2018-11-04 00:00:00,2018,11,4,72,48,80,13,64,"1.0",57
4201000000002018110500,420100000000,2018-11-05 00:00:00,2018,11,5,83,61,77,7,67,1.2,34
4201000000002018110600,420100000000,2018-11-06 00:00:00,2018,11,6,29,5,9,4,23,"0.9",23
4201000000002018110700,420100000000,2018-11-07 00:00:00,2018,11,7,29,14,15,4,29,"0.7",23
4201000000002018110800,420100000000,2018-11-08 00:00:00,2018,11,8,46,32,40,6,55,"0.9",32
4201000000002018110900,420100000000,2018-11-09 00:00:00,2018,11,9,69,36,51,11,48,"1.0",55
4201000000002018111000,420100000000,2018-11-10 00:00:00,2018,11,10,68,32,43,11,28,"1.0",54
4201000000002018111100,420100000000,2018-11-11 00:00:00,2018,11,11,52,36,41,5,79,"0.6",32
4201000000002018111200,420100000000,2018-11-12 00:00:00,2018,11,12,95,71,80,7,64,"1.0",51
4201000000002018111300,420100000000,2018-11-13 00:00:00,2018,11,13,79,58,61,9,59,1.2,49
4201000000002018111400,420100000000,2018-11-14 00:00:00,2018,11,14,60,43,51,7,26,"1.0",44
4201000000002018111500,420100000000,2018-11-15 00:00:00,2018,11,15,64,46,56,5,40,"0.9",33
4201000000002018111600,420100000000,2018-11-16 00:00:00,2018,11,16,69,50,52,6,50,"0.9",31
4201000000002018111700,420100000000,2018-11-17 00:00:00,2018,11,17,50,35,36,5,16,"0.9",30
4201000000002018111800,420100000000,2018-11-18 00:00:00,2018,11,18,43,30,37,5,29,"1.0",31
4201000000002018111900,420100000000,2018-11-19 00:00:00,2018,11,19,75,55,62,10,33,1.4,58
4201000000002018112000,420100000000,2018-11-20 00:00:00,2018,11,20,72,42,51,9,37,1.2,57
4201000000002018112100,420100000000,2018-11-21 00:00:00,2018,11,21,98,73,86,8,70,"1.0",43
4201000000002018112200,420100000000,2018-11-22 00:00:00,2018,11,22,113,85,101,13,72,1.4,66
4201000000002018112300,420100000000,2018-11-23 00:00:00,2018,11,23,89,66,87,9,85,"1.0",65
4201000000002018112400,420100000000,2018-11-24 00:00:00,2018,11,24,103,77,98,14,72,1.4,78
4201000000002018112500,420100000000,2018-11-25 00:00:00,2018,11,25,179,135,151,11,54,1.7,89
4201000000002018112600,420100000000,2018-11-26 00:00:00,2018,11,26,140,107,139,9,77,1.9,89
4201000000002018112700,420100000000,2018-11-27 00:00:00,2018,11,27,128,97,127,13,96,1.9,94
4201000000002018112800,420100000000,2018-11-28 00:00:00,2018,11,28,140,107,189,14,65,1.7,94
4201000000002018112900,420100000000,2018-11-29 00:00:00,2018,11,29,148,113,140,13,71,1.7,74
4201000000002018113000,420100000000,2018-11-30 00:00:00,2018,11,30,252,202,214,13,44,2.2,58
4201000000002018120100,420100000000,2018-12-01 00:00:00,2018,12,1,210,160,178,12,26,2.3,53
4201000000002018120200,420100000000,2018-12-02 00:00:00,2018,12,2,143,109,119,8,5,1.9,47
4201000000002018120300,420100000000,2018-12-03 00:00:00,2018,12,3,70,51,69,5,29,1.9,40
4201000000002018120400,420100000000,2018-12-04 00:00:00,2018,12,4,90,54,129,5,30,1.2,30
4201000000002018120500,420100000000,2018-12-05 00:00:00,2018,12,5,64,39,77,6,11,"1.0",31
4201000000002018120600,420100000000,2018-12-06 00:00:00,2018,12,6,28,14,16,5,38,"0.7",22
4201000000002018120700,420100000000,2018-12-07 00:00:00,2018,12,7,59,42,50,6,33,"0.9",25
4201000000002018120800,420100000000,2018-12-08 00:00:00,2018,12,8,33,21,33,7,40,"0.5",23
4201000000002018120900,420100000000,2018-12-09 00:00:00,2018,12,9,55,39,49,9,29,"0.7",32
4201000000002018121000,420100000000,2018-12-10 00:00:00,2018,12,10,79,58,59,6,17,"0.9",33
4201000000002018121100,420100000000,2018-12-11 00:00:00,2018,12,11,139,106,102,7,24,"1.0",40
4201000000002018121200,420100000000,2018-12-12 00:00:00,2018,12,12,178,134,139,14,66,1.4,57
4201000000002018121300,420100000000,2018-12-13 00:00:00,2018,12,13,140,107,141,14,48,1.4,82
4201000000002018121400,420100000000,2018-12-14 00:00:00,2018,12,14,112,84,97,15,36,1.2,58
4201000000002018121500,420100000000,2018-12-15 00:00:00,2018,12,15,140,107,116,11,22,1.2,59
4201000000002018121600,420100000000,2018-12-16 00:00:00,2018,12,16,175,132,134,10,61,1.2,62
4201000000002018121700,420100000000,2018-12-17 00:00:00,2018,12,17,133,101,133,13,45,1.7,88
4201000000002018121800,420100000000,2018-12-18 00:00:00,2018,12,18,120,91,127,17,32,1.7,88
4201000000002018121900,420100000000,2018-12-19 00:00:00,2018,12,19,90,66,97,22,16,1.4,72
4201000000002018122000,420100000000,2018-12-20 00:00:00,2018,12,20,70,42,51,6,21,"1.0",56
4201000000002018122100,420100000000,2018-12-21 00:00:00,2018,12,21,83,61,66,7,15,"1.0",50
4201000000002018122200,420100000000,2018-12-22 00:00:00,2018,12,22,87,64,64,5,15,1.2,39
4201000000002018122300,420100000000,2018-12-23 00:00:00,2018,12,23,178,134,138,9,80,1.4,41
4201000000002018122400,420100000000,2018-12-24 00:00:00,2018,12,24,125,95,108,13,51,1.4,51
4201000000002018122500,420100000000,2018-12-25 00:00:00,2018,12,25,103,77,79,6,11,1.4,43
4201000000002018122600,420100000000,2018-12-26 00:00:00,2018,12,26,83,61,60,5,27,1.2,38
4201000000002018122700,420100000000,2018-12-27 00:00:00,2018,12,27,34,22,24,5,27,"0.7",27
4201000000002018122800,420100000000,2018-12-28 00:00:00,2018,12,28,58,41,53,7,40,"0.9",25
4201000000002018122900,420100000000,2018-12-29 00:00:00,2018,12,29,50,32,50,8,46,"0.6",26
4201000000002018123000,420100000000,2018-12-30 00:00:00,2018,12,30,48,33,38,5,37,"0.6",29
4201000000002018123100,420100000000,2018-12-31 00:00:00,2018,12,31,67,48,48,8,34,"1.0",39
4201000000002019010100,420100000000,2019-01-01 00:00:00,2019,1,1,62,44,47,6,43,"0.9",44
4201000000002019010200,420100000000,2019-01-02 00:00:00,2019,1,2,80,59,65,7,13,"1.0",60
4201000000002019010300,420100000000,2019-01-03 00:00:00,2019,1,3,95,71,79,12,25,1.4,53
4201000000002019010400,420100000000,2019-01-04 00:00:00,2019,1,4,122,92,91,6,29,1.2,46
4201000000002019010500,420100000000,2019-01-05 00:00:00,2019,1,5,212,162,153,7,32,1.4,47
4201000000002019010600,420100000000,2019-01-06 00:00:00,2019,1,6,216,166,134,10,26,1.9,56
4201000000002019010700,420100000000,2019-01-07 00:00:00,2019,1,7,155,118,109,7,32,1.4,44
4201000000002019010800,420100000000,2019-01-08 00:00:00,2019,1,8,118,89,89,6,31,1.2,40
4201000000002019010900,420100000000,2019-01-09 00:00:00,2019,1,9,54,36,45,6,19,1.5,43
4201000000002019011000,420100000000,2019-01-10 00:00:00,2019,1,10,49,34,35,5,19,1.2,37
4201000000002019011100,420100000000,2019-01-11 00:00:00,2019,1,11,90,67,49,5,15,1.2,43
4201000000002019011200,420100000000,2019-01-12 00:00:00,2019,1,12,139,106,104,10,30,1.7,59
4201000000002019011300,420100000000,2019-01-13 00:00:00,2019,1,13,144,110,126,15,26,2.2,72
4201000000002019011400,420100000000,2019-01-14 00:00:00,2019,1,14,110,83,88,8,16,1.7,47
4201000000002019011500,420100000000,2019-01-15 00:00:00,2019,1,15,143,109,141,6,30,1.7,43
4201000000002019011600,420100000000,2019-01-16 00:00:00,2019,1,16,76,53,101,10,31,1.4,55
4201000000002019011700,420100000000,2019-01-17 00:00:00,2019,1,17,129,98,149,10,23,1.7,74
4201000000002019011800,420100000000,2019-01-18 00:00:00,2019,1,18,133,101,140,8,18,1.9,76
4201000000002019011900,420100000000,2019-01-19 00:00:00,2019,1,19,125,95,114,7,14,1.5,57
4201000000002019012000,420100000000,2019-01-20 00:00:00,2019,1,20,188,141,145,10,55,1.5,48
4201000000002019012100,420100000000,2019-01-21 00:00:00,2019,1,21,173,131,152,17,44,1.5,75
4201000000002019012200,420100000000,2019-01-22 00:00:00,2019,1,22,144,110,129,13,70,1.2,75
4201000000002019012300,420100000000,2019-01-23 00:00:00,2019,1,23,108,81,117,13,70,1.2,85
4201000000002019012400,420100000000,2019-01-24 00:00:00,2019,1,24,109,82,117,17,83,1.2,88
4201000000002019012500,420100000000,2019-01-25 00:00:00,2019,1,25,172,130,163,14,71,1.4,78
4201000000002019012600,420100000000,2019-01-26 00:00:00,2019,1,26,198,148,163,14,36,1.4,58
4201000000002019012700,420100000000,2019-01-27 00:00:00,2019,1,27,94,70,89,16,36,"1.0",62
4201000000002019012800,420100000000,2019-01-28 00:00:00,2019,1,28,170,129,141,7,24,1.1,53
4201000000002019012900,420100000000,2019-01-29 00:00:00,2019,1,29,119,90,94,6,19,1.2,43
4201000000002019013000,420100000000,2019-01-30 00:00:00,2019,1,30,62,44,46,5,12,1.1,36
4201000000002019013100,420100000000,2019-01-31 00:00:00,2019,1,31,74,54,47,5,60,1.2,26
4201000000002019020100,420100000000,2019-02-01 00:00:00,2019,2,1,105,79,84,7,93,1.3,36
4201000000002019020200,420100000000,2019-02-02 00:00:00,2019,2,2,75,55,65,10,41,1.2,43
4201000000002019020300,420100000000,2019-02-03 00:00:00,2019,2,3,97,72,113,10,63,"1.0",28
4201000000002019020400,420100000000,2019-02-04 00:00:00,2019,2,4,150,115,144,13,38,1.6,47
4201000000002019020500,420100000000,2019-02-05 00:00:00,2019,2,5,143,109,138,10,77,1.2,33
4201000000002019020600,420100000000,2019-02-06 00:00:00,2019,2,6,92,68,84,10,43,1.2,32
4201000000002019020700,420100000000,2019-02-07 00:00:00,2019,2,7,140,107,126,5,36,1.1,16
4201000000002019020800,420100000000,2019-02-08 00:00:00,2019,2,8,28,15,21,5,56,"0.5",13
4201000000002019020900,420100000000,2019-02-09 00:00:00,2019,2,9,48,33,35,5,44,"0.7",14
4201000000002019021000,420100000000,2019-02-10 00:00:00,2019,2,10,73,53,54,5,49,"0.8",18
4201000000002019021100,420100000000,2019-02-11 00:00:00,2019,2,11,97,72,74,6,49,"0.9",29
4201000000002019021200,420100000000,2019-02-12 00:00:00,2019,2,12,57,40,46,6,29,"0.9",29
4201000000002019021300,420100000000,2019-02-13 00:00:00,2019,2,13,80,59,53,5,29,"0.8",27
4201000000002019021400,420100000000,2019-02-14 00:00:00,2019,2,14,42,29,31,5,29,"0.9",26
4201000000002019021500,420100000000,2019-02-15 00:00:00,2019,2,15,59,42,42,5,23,"1.0",29
4201000000002019021600,420100000000,2019-02-16 00:00:00,2019,2,16,94,70,87,5,37,"1.0",27
4201000000002019021700,420100000000,2019-02-17 00:00:00,2019,2,17,97,72,83,8,59,"0.8",30
4201000000002019021800,420100000000,2019-02-18 00:00:00,2019,2,18,65,47,54,5,38,"0.7",31
4201000000002019021900,420100000000,2019-02-19 00:00:00,2019,2,19,87,64,77,6,38,"0.9",35
4201000000002019022000,420100000000,2019-02-20 00:00:00,2019,2,20,125,95,122,7,33,"0.8",35
4201000000002019022100,420100000000,2019-02-21 00:00:00,2019,2,21,107,80,81,5,46,"0.9",34
4201000000002019022200,420100000000,2019-02-22 00:00:00,2019,2,22,62,44,48,5,75,"0.7",30
4201000000002019022300,420100000000,2019-02-23 00:00:00,2019,2,23,74,54,70,8,51,"1.0",54
4201000000002019022400,420100000000,2019-02-24 00:00:00,2019,2,24,84,62,79,9,46,1.1,63
4201000000002019022500,420100000000,2019-02-25 00:00:00,2019,2,25,103,77,104,13,27,1.3,83
4201000000002019022600,420100000000,2019-02-26 00:00:00,2019,2,26,156,119,147,14,53,1.5,65
4201000000002019022700,420100000000,2019-02-27 00:00:00,2019,2,27,52,36,38,5,58,"0.7",30
4201000000002019022800,420100000000,2019-02-28 00:00:00,2019,2,28,57,37,49,6,39,"0.8",45
4201000000002019030100,420100000000,2019-03-01 00:00:00,2019,3,1,52,27,40,6,35,"0.9",41
4201000000002019030200,420100000000,2019-03-02 00:00:00,2019,3,2,63,45,58,5,56,"0.9",32
4201000000002019030300,420100000000,2019-03-03 00:00:00,2019,3,3,72,52,77,6,106,"0.8",41
4201000000002019030400,420100000000,2019-03-04 00:00:00,2019,3,4,73,53,85,12,89,1.2,55
4201000000002019030500,420100000000,2019-03-05 00:00:00,2019,3,5,55,39,50,6,53,"0.8",44
4201000000002019030600,420100000000,2019-03-06 00:00:00,2019,3,6,68,44,66,9,97,"0.9",54
4201000000002019030700,420100000000,2019-03-07 00:00:00,2019,3,7,63,34,76,8,104,"0.6",34
4201000000002019030800,420100000000,2019-03-08 00:00:00,2019,3,8,84,62,96,12,81,"1.0",54
4201000000002019030900,420100000000,2019-03-09 00:00:00,2019,3,9,100,75,110,10,110,"1.0",57
4201000000002019031000,420100000000,2019-03-10 00:00:00,2019,3,10,100,75,121,12,124,"0.9",71
4201000000002019031100,420100000000,2019-03-11 00:00:00,2019,3,11,101,62,129,10,111,"0.9",81
4201000000002019031200,420100000000,2019-03-12 00:00:00,2019,3,12,101,44,120,9,106,"0.8",81
4201000000002019031300,420100000000,2019-03-13 00:00:00,2019,3,13,93,64,129,15,74,"1.0",74
4201000000002019031400,420100000000,2019-03-14 00:00:00,2019,3,14,67,48,76,7,108,"0.8",41
4201000000002019031500,420100000000,2019-03-15 00:00:00,2019,3,15,94,46,97,11,102,"0.8",75
4201000000002019031600,420100000000,2019-03-16 00:00:00,2019,3,16,94,50,115,14,88,"1.0",75
4201000000002019031700,420100000000,2019-03-17 00:00:00,2019,3,17,90,53,96,13,73,1.1,72
4201000000002019031800,420100000000,2019-03-18 00:00:00,2019,3,18,69,50,74,8,106,"0.9",41
4201000000002019031900,420100000000,2019-03-19 00:00:00,2019,3,19,70,51,84,14,88,1.2,46
4201000000002019032000,420100000000,2019-03-20 00:00:00,2019,3,20,59,39,68,9,94,"1.0",43
4201000000002019032100,420100000000,2019-03-21 00:00:00,2019,3,21,70,38,90,9,71,"1.0",34
4201000000002019032200,420100000000,2019-03-22 00:00:00,2019,3,22,45,25,45,7,49,"0.7",29
4201000000002019032300,420100000000,2019-03-23 00:00:00,2019,3,23,60,37,65,9,79,"0.8",48
4201000000002019032400,420100000000,2019-03-24 00:00:00,2019,3,24,77,56,96,12,59,"1.0",60
4201000000002019032500,420100000000,2019-03-25 00:00:00,2019,3,25,52,30,53,8,92,"0.7",37
4201000000002019032600,420100000000,2019-03-26 00:00:00,2019,3,26,74,45,94,14,77,1.1,59
4201000000002019032700,420100000000,2019-03-27 00:00:00,2019,3,27,73,46,73,10,11,1.3,58
4201000000002019032800,420100000000,2019-03-28 00:00:00,2019,3,28,79,58,81,8,23,"2.0",58
4201000000002019032900,420100000000,2019-03-29 00:00:00,2019,3,29,84,62,101,11,73,1.8,63
4201000000002019033000,420100000000,2019-03-30 00:00:00,2019,3,30,87,61,123,9,99,1.1,45
4201000000002019033100,420100000000,2019-03-31 00:00:00,2019,3,31,57,35,63,10,103,"1.0",40
4201000000002019040100,420100000000,2019-04-01 00:00:00,2019,4,1,84,38,93,13,140,"1.0",59
4201000000002019040200,420100000000,2019-04-02 00:00:00,2019,4,2,69,34,59,9,73,1.1,55
4201000000002019040300,420100000000,2019-04-03 00:00:00,2019,4,3,70,33,55,9,123,"0.9",44
4201000000002019040400,420100000000,2019-04-04 00:00:00,2019,4,4,82,51,88,10,105,"1.0",65
4201000000002019040500,420100000000,2019-04-05 00:00:00,2019,4,5,56,32,53,8,107,"0.8",37
4201000000002019040600,420100000000,2019-04-06 00:00:00,2019,4,6,82,39,80,10,138,"1.0",59
4201000000002019040700,420100000000,2019-04-07 00:00:00,2019,4,7,90,49,98,14,147,1.2,65
4201000000002019040800,420100000000,2019-04-08 00:00:00,2019,4,8,76,42,88,14,131,1.1,48
4201000000002019040900,420100000000,2019-04-09 00:00:00,2019,4,9,41,22,41,7,65,"0.8",22
4201000000002019041000,420100000000,2019-04-10 00:00:00,2019,4,10,40,28,34,6,74,"0.7",21
4201000000002019041100,420100000000,2019-04-11 00:00:00,2019,4,11,51,35,52,6,98,"0.8",33
4201000000002019041200,420100000000,2019-04-12 00:00:00,2019,4,12,71,27,54,9,125,"0.9",40
4201000000002019041300,420100000000,2019-04-13 00:00:00,2019,4,13,77,45,86,13,102,1.1,61
4201000000002019041400,420100000000,2019-04-14 00:00:00,2019,4,14,63,34,76,8,106,"0.8",42
4201000000002019041500,420100000000,2019-04-15 00:00:00,2019,4,15,95,36,71,10,153,"0.9",44
4201000000002019041600,420100000000,2019-04-16 00:00:00,2019,4,16,60,29,51,7,111,"0.8",33
4201000000002019041700,420100000000,2019-04-17 00:00:00,2019,4,17,80,33,75,8,136,"0.9",52
4201000000002019041800,420100000000,2019-04-18 00:00:00,2019,4,18,71,41,91,15,120,1.3,54
4201000000002019041900,420100000000,2019-04-19 00:00:00,2019,4,19,75,47,74,8,129,1.1,33
4201000000002019042000,420100000000,2019-04-20 00:00:00,2019,4,20,109,50,90,11,169,1.2,30
4201000000002019042100,420100000000,2019-04-21 00:00:00,2019,4,21,55,39,51,5,80,"1.0",23
4201000000002019042200,420100000000,2019-04-22 00:00:00,2019,4,22,79,58,72,6,41,1.6,39
4201000000002019042300,420100000000,2019-04-23 00:00:00,2019,4,23,60,41,62,6,111,1.4,43
4201000000002019042400,420100000000,2019-04-24 00:00:00,2019,4,24,134,61,96,10,197,1.9,69
4201000000002019042500,420100000000,2019-04-25 00:00:00,2019,4,25,75,52,100,8,96,1.5,54
4201000000002019042600,420100000000,2019-04-26 00:00:00,2019,4,26,52,27,54,9,49,1.1,28
4201000000002019042700,420100000000,2019-04-27 00:00:00,2019,4,27,51,26,52,10,94,"0.9",28
4201000000002019042800,420100000000,2019-04-28 00:00:00,2019,4,28,35,21,33,5,70,"0.8",23
4201000000002019042900,420100000000,2019-04-29 00:00:00,2019,4,29,33,13,19,5,64,"0.8",26
4201000000002019043000,420100000000,2019-04-30 00:00:00,2019,4,30,74,41,60,6,128,"0.9",41
4201000000002019050100,420100000000,2019-05-01 00:00:00,2019,5,1,79,28,71,8,134,"0.8",35
4201000000002019050200,420100000000,2019-05-02 00:00:00,2019,5,2,96,28,69,10,155,"0.8",52
4201000000002019050300,420100000000,2019-05-03 00:00:00,2019,5,3,128,46,102,12,190,"1.0",62
4201000000002019050400,420100000000,2019-05-04 00:00:00,2019,5,4,106,48,104,14,166,1.1,57
4201000000002019050500,420100000000,2019-05-05 00:00:00,2019,5,5,85,38,87,15,95,"1.0",68
4201000000002019050600,420100000000,2019-05-06 00:00:00,2019,5,6,64,27,61,8,116,"0.8",30
4201000000002019050700,420100000000,2019-05-07 00:00:00,2019,5,7,54,22,57,10,87,"0.7",41
4201000000002019050800,420100000000,2019-05-08 00:00:00,2019,5,8,95,26,62,9,154,"0.7",44
4201000000002019050900,420100000000,2019-05-09 00:00:00,2019,5,9,92,35,68,11,150,"0.7",50
4201000000002019051000,420100000000,2019-05-10 00:00:00,2019,5,10,120,40,76,12,182,"0.8",61
4201000000002019051100,420100000000,2019-05-11 00:00:00,2019,5,11,135,47,107,11,198,1.1,80
4201000000002019051200,420100000000,2019-05-12 00:00:00,2019,5,12,98,69,127,11,139,1.2,78
4201000000002019051300,420100000000,2019-05-13 00:00:00,2019,5,13,112,58,173,8,80,"0.8",36
4201000000002019051400,420100000000,2019-05-14 00:00:00,2019,5,14,110,67,170,7,32,1.1,67
4201000000002019051500,420100000000,2019-05-15 00:00:00,2019,5,15,45,28,38,5,28,1.1,36
4201000000002019051600,420100000000,2019-05-16 00:00:00,2019,5,16,65,45,67,5,47,1.2,52
4201000000002019051700,420100000000,2019-05-17 00:00:00,2019,5,17,65,40,62,5,110,1.4,52
4201000000002019051800,420100000000,2019-05-18 00:00:00,2019,5,18,81,39,72,5,137,1.3,43
4201000000002019051900,420100000000,2019-05-19 00:00:00,2019,5,19,45,24,45,5,86,"0.7",25
4201000000002019052000,420100000000,2019-05-20 00:00:00,2019,5,20,78,24,106,7,115,"0.6",32
4201000000002019052100,420100000000,2019-05-21 00:00:00,2019,5,21,78,45,105,8,94,"0.7",60
4201000000002019052200,420100000000,2019-05-22 00:00:00,2019,5,22,97,60,114,8,156,"0.8",55
4201000000002019052300,420100000000,2019-05-23 00:00:00,2019,5,23,137,51,116,9,200,"0.9",71
4201000000002019052400,420100000000,2019-05-24 00:00:00,2019,5,24,81,51,90,11,137,"1.0",48
4201000000002019052500,420100000000,2019-05-25 00:00:00,2019,5,25,47,29,46,4,73,"0.9",37
4201000000002019052600,420100000000,2019-05-26 00:00:00,2019,5,26,63,12,19,4,115,"0.9",33
4201000000002019052700,420100000000,2019-05-27 00:00:00,2019,5,27,79,19,73,5,134,"0.7",31
4201000000002019052800,420100000000,2019-05-28 00:00:00,2019,5,28,82,19,43,6,138,"0.6",22
4201000000002019052900,420100000000,2019-05-29 00:00:00,2019,5,29,65,24,45,8,117,"0.7",34
4201000000002019053000,420100000000,2019-05-30 00:00:00,2019,5,30,49,30,37,4,97,"0.7",32
4201000000002019053100,420100000000,2019-05-31 00:00:00,2019,5,31,113,41,63,6,174,"0.9",44
4201000000002019060100,420100000000,2019-06-01 00:00:00,2019,6,1,106,42,73,6,166,"0.9",48
4201000000002019060200,420100000000,2019-06-02 00:00:00,2019,6,2,96,29,50,5,155,"0.7",35
4201000000002019060300,420100000000,2019-06-03 00:00:00,2019,6,3,102,33,72,5,162,"0.8",50
4201000000002019060400,420100000000,2019-06-04 00:00:00,2019,6,4,108,40,75,7,168,"0.8",34
4201000000002019060500,420100000000,2019-06-05 00:00:00,2019,6,5,76,34,60,6,131,"0.8",28
4201000000002019060600,420100000000,2019-06-06 00:00:00,2019,6,6,80,10,19,4,136,"0.7",15
4201000000002019060700,420100000000,2019-06-07 00:00:00,2019,6,7,131,23,38,7,194,"1.0",28
4201000000002019060800,420100000000,2019-06-08 00:00:00,2019,6,8,96,30,49,6,155,"1.0",28
4201000000002019060900,420100000000,2019-06-09 00:00:00,2019,6,9,112,41,70,4,173,1.1,40
4201000000002019061000,420100000000,2019-06-10 00:00:00,2019,6,10,101,41,78,4,161,"0.9",34
4201000000002019061100,420100000000,2019-06-11 00:00:00,2019,6,11,121,27,58,8,183,"0.7",30
4201000000002019061200,420100000000,2019-06-12 00:00:00,2019,6,12,91,26,43,6,149,"0.8",32
4201000000002019061300,420100000000,2019-06-13 00:00:00,2019,6,13,95,27,42,6,154,"0.9",27
4201000000002019061400,420100000000,2019-06-14 00:00:00,2019,6,14,141,36,63,7,205,"1.0",34
4201000000002019061500,420100000000,2019-06-15 00:00:00,2019,6,15,130,36,75,11,192,"1.0",45
4201000000002019061600,420100000000,2019-06-16 00:00:00,2019,6,16,55,25,50,11,106,"0.9",34
4201000000002019061700,420100000000,2019-06-17 00:00:00,2019,6,17,38,17,24,5,75,"0.9",26
4201000000002019061800,420100000000,2019-06-18 00:00:00,2019,6,18,48,15,22,5,96,"1.0",24
4201000000002019061900,420100000000,2019-06-19 00:00:00,2019,6,19,43,23,37,6,86,1.2,30
4201000000002019062000,420100000000,2019-06-20 00:00:00,2019,6,20,54,21,36,5,104,"1.0",23
4201000000002019062100,420100000000,2019-06-21 00:00:00,2019,6,21,26,7,13,4,51,"1.0",20
4201000000002019062200,420100000000,2019-06-22 00:00:00,2019,6,22,51,17,25,5,101,"1.0",26
4201000000002019062300,420100000000,2019-06-23 00:00:00,2019,6,23,103,23,41,7,163,"0.9",36
4201000000002019062400,420100000000,2019-06-24 00:00:00,2019,6,24,137,32,56,9,200,"0.9",37
4201000000002019062500,420100000000,2019-06-25 00:00:00,2019,6,25,128,39,71,7,190,"0.9",47
4201000000002019062600,420100000000,2019-06-26 00:00:00,2019,6,26,132,48,83,9,195,1.1,46
4201000000002019062700,420100000000,2019-06-27 00:00:00,2019,6,27,102,48,83,9,162,"1.0",52
4201000000002019062800,420100000000,2019-06-28 00:00:00,2019,6,28,54,30,58,6,96,"1.0",30
4201000000002019062900,420100000000,2019-06-29 00:00:00,2019,6,29,55,13,21,5,106,"0.9",24
4201000000002019063000,420100000000,2019-06-30 00:00:00,2019,6,30,88,19,36,5,145,"0.8",25
4201000000002019070100,420100000000,2019-07-01 00:00:00,2019,7,1,97,24,57,6,156,"0.9",39
4201000000002019070200,420100000000,2019-07-02 00:00:00,2019,7,2,160,39,69,8,225,1.1,43
