id;division_code;data_time;year;month;day;hour;datas;create_time;modify_time;calculate_time
4201000000002023041903;420100000000;2023-04-19 04:00:00;2023;4;19;3;"{""aqi"": 58, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 18, ""a21004"": 46, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 66, ""a34004"": 34, ""V_a05024"": 18, ""V_a21004"": 46, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 66, ""V_a34004"": 34, ""v_a05024"": 18, ""v_a21004"": 46, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 66, ""v_a34004"": 34, ""main_pollutants"": [""a34002""]}";2023-04-19 04:51:35;2023-04-19 04:51:35;2023-04-19 03:00:00
4201000000002023041904;420100000000;2023-04-19 05:00:00;2023;4;19;4;"{""aqi"": 58, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 14, ""a21004"": 51, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 66, ""a34004"": 36, ""V_a05024"": 14, ""V_a21004"": 51, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 66, ""V_a34004"": 36, ""v_a05024"": 14, ""v_a21004"": 51, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 66, ""v_a34004"": 36, ""main_pollutants"": [""a34002""]}";2023-04-19 05:51:35;2023-04-19 05:51:35;2023-04-19 04:00:00
4201000000002023041905;420100000000;2023-04-19 06:00:00;2023;4;19;5;"{""aqi"": 61, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 29, ""a21004"": 39, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 71, ""a34004"": 38, ""V_a05024"": 29, ""V_a21004"": 39, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 71, ""V_a34004"": 38, ""v_a05024"": 29, ""v_a21004"": 39, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 71, ""v_a34004"": 38, ""main_pollutants"": [""a34002""]}";2023-04-19 06:51:35;2023-04-19 06:51:35;2023-04-19 05:00:00
4201000000002023041906;420100000000;2023-04-19 07:00:00;2023;4;19;6;"{""aqi"": 70, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 44, ""a21004"": 30, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 90, ""a34004"": 48, ""V_a05024"": 44, ""V_a21004"": 30, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 90, ""V_a34004"": 48, ""v_a05024"": 44, ""v_a21004"": 30, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 90, ""v_a34004"": 48, ""main_pollutants"": [""a34002""]}";2023-04-19 07:51:35;2023-04-19 07:51:35;2023-04-19 06:00:00
4201000000002023041907;420100000000;2023-04-19 08:00:00;2023;4;19;7;"{""aqi"": 83, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 59, ""a21004"": 28, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 116, ""a34004"": 54, ""V_a05024"": 59, ""V_a21004"": 28, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 116, ""V_a34004"": 54, ""v_a05024"": 59, ""v_a21004"": 28, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 116, ""v_a34004"": 54, ""main_pollutants"": [""a34002""]}";2023-04-19 08:51:35;2023-04-19 08:51:35;2023-04-19 07:00:00
4201000000002023041908;420100000000;2023-04-19 09:00:00;2023;4;19;8;"{""aqi"": 90, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 76, ""a21004"": 25, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 130, ""a34004"": 58, ""V_a05024"": 76, ""V_a21004"": 25, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 130, ""V_a34004"": 58, ""v_a05024"": 76, ""v_a21004"": 25, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 130, ""v_a34004"": 58, ""main_pollutants"": [""a34002""]}";2023-04-19 09:51:35;2023-04-19 09:51:35;2023-04-19 08:00:00
4201000000002023041909;420100000000;2023-04-19 10:00:00;2023;4;19;9;"{""aqi"": 92, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 93, ""a21004"": 21, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 133, ""a34004"": 54, ""V_a05024"": 93, ""V_a21004"": 21, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 133, ""V_a34004"": 54, ""v_a05024"": 93, ""v_a21004"": 21, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 133, ""v_a34004"": 54, ""main_pollutants"": [""a34002""]}";2023-04-19 10:51:34;2023-04-19 10:51:34;2023-04-19 09:00:00
4201000000002023041910;420100000000;2023-04-19 11:00:00;2023;4;19;10;"{""aqi"": 90, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 107, ""a21004"": 18, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 129, ""a34004"": 51, ""V_a05024"": 107, ""V_a21004"": 18, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 129, ""V_a34004"": 51, ""v_a05024"": 107, ""v_a21004"": 18, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 129, ""v_a34004"": 51, ""main_pollutants"": [""a34002""]}";2023-04-19 11:51:35;2023-04-19 11:51:35;2023-04-19 10:00:00
4201000000002023041911;420100000000;2023-04-19 12:00:00;2023;4;19;11;"{""aqi"": 83, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 126, ""a21004"": 18, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 115, ""a34004"": 51, ""V_a05024"": 126, ""V_a21004"": 18, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 115, ""V_a34004"": 51, ""v_a05024"": 126, ""v_a21004"": 18, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 115, ""v_a34004"": 51, ""main_pollutants"": [""a34002""]}";2023-04-19 12:51:37;2023-04-19 12:51:37;2023-04-19 11:00:00
4201000000002023041912;420100000000;2023-04-19 13:00:00;2023;4;19;12;"{""aqi"": 76, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 143, ""a21004"": 13, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 101, ""a34004"": 46, ""V_a05024"": 143, ""V_a21004"": 13, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 101, ""V_a34004"": 46, ""v_a05024"": 143, ""v_a21004"": 13, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 101, ""v_a34004"": 46, ""main_pollutants"": [""a34002""]}";2023-04-19 13:51:38;2023-04-19 13:51:38;2023-04-19 12:00:00
4201000000002023041913;420100000000;2023-04-19 14:00:00;2023;4;19;13;"{""aqi"": 68, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 151, ""a21004"": 14, ""a21005"": 0.8, ""a21026"": 6, ""a34002"": 86, ""a34004"": 40, ""V_a05024"": 151, ""V_a21004"": 14, ""V_a21005"": 0.8, ""V_a21026"": 6, ""V_a34002"": 86, ""V_a34004"": 40, ""v_a05024"": 151, ""v_a21004"": 14, ""v_a21005"": 0.8, ""v_a21026"": 6, ""v_a34002"": 86, ""v_a34004"": 40, ""main_pollutants"": [""a34002""]}";2023-04-19 14:51:34;2023-04-19 14:51:34;2023-04-19 13:00:00
4201000000002023041914;420100000000;2023-04-19 15:00:00;2023;4;19;14;"{""aqi"": 64, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 154, ""a21004"": 15, ""a21005"": 0.7, ""a21026"": 6, ""a34002"": 77, ""a34004"": 36, ""V_a05024"": 154, ""V_a21004"": 15, ""V_a21005"": 0.7, ""V_a21026"": 6, ""V_a34002"": 77, ""V_a34004"": 36, ""v_a05024"": 154, ""v_a21004"": 15, ""v_a21005"": 0.7, ""v_a21026"": 6, ""v_a34002"": 77, ""v_a34004"": 36, ""main_pollutants"": [""a34002""]}";2023-04-19 15:51:35;2023-04-19 15:51:35;2023-04-19 14:00:00
4201000000002023041915;420100000000;2023-04-19 16:00:00;2023;4;19;15;"{""aqi"": 62, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 158, ""a21004"": 16, ""a21005"": 0.7, ""a21026"": 6, ""a34002"": 74, ""a34004"": 37, ""V_a05024"": 158, ""V_a21004"": 16, ""V_a21005"": 0.7, ""V_a21026"": 6, ""V_a34002"": 74, ""V_a34004"": 37, ""v_a05024"": 158, ""v_a21004"": 16, ""v_a21005"": 0.7, ""v_a21026"": 6, ""v_a34002"": 74, ""v_a34004"": 37, ""main_pollutants"": [""a34002""]}";2023-04-19 16:51:35;2023-04-19 16:51:35;2023-04-19 15:00:00
4201000000002023041916;420100000000;2023-04-19 17:00:00;2023;4;19;16;"{""aqi"": 64, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 158, ""a21004"": 20, ""a21005"": 0.7, ""a21026"": 6, ""a34002"": 77, ""a34004"": 36, ""V_a05024"": 158, ""V_a21004"": 20, ""V_a21005"": 0.7, ""V_a21026"": 6, ""V_a34002"": 77, ""V_a34004"": 36, ""v_a05024"": 158, ""v_a21004"": 20, ""v_a21005"": 0.7, ""v_a21026"": 6, ""v_a34002"": 77, ""v_a34004"": 36, ""main_pollutants"": [""a34002""]}";2023-04-19 17:51:35;2023-04-19 17:51:35;2023-04-19 16:00:00
4201000000002023041917;420100000000;2023-04-19 18:00:00;2023;4;19;17;"{""aqi"": 64, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 156, ""a21004"": 20, ""a21005"": 0.8, ""a21026"": 6, ""a34002"": 78, ""a34004"": 38, ""V_a05024"": 156, ""V_a21004"": 20, ""V_a21005"": 0.8, ""V_a21026"": 6, ""V_a34002"": 78, ""V_a34004"": 38, ""v_a05024"": 156, ""v_a21004"": 20, ""v_a21005"": 0.8, ""v_a21026"": 6, ""v_a34002"": 78, ""v_a34004"": 38, ""main_pollutants"": [""a34002""]}";2023-04-19 18:51:36;2023-04-19 18:51:36;2023-04-19 17:00:00
4201000000002023041918;420100000000;2023-04-19 19:00:00;2023;4;19;18;"{""aqi"": 64, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 142, ""a21004"": 29, ""a21005"": 0.8, ""a21026"": 6, ""a34002"": 78, ""a34004"": 40, ""V_a05024"": 142, ""V_a21004"": 29, ""V_a21005"": 0.8, ""V_a21026"": 6, ""V_a34002"": 78, ""V_a34004"": 40, ""v_a05024"": 142, ""v_a21004"": 29, ""v_a21005"": 0.8, ""v_a21026"": 6, ""v_a34002"": 78, ""v_a34004"": 40, ""main_pollutants"": [""a34002""]}";2023-04-19 19:51:34;2023-04-19 19:51:34;2023-04-19 18:00:00
4201000000002023041919;420100000000;2023-04-19 20:00:00;2023;4;19;19;"{""aqi"": 69, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 97, ""a21004"": 59, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 88, ""a34004"": 47, ""V_a05024"": 97, ""V_a21004"": 59, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 88, ""V_a34004"": 47, ""v_a05024"": 97, ""v_a21004"": 59, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 88, ""v_a34004"": 47, ""main_pollutants"": [""a34002""]}";2023-04-19 20:51:35;2023-04-19 20:51:35;2023-04-19 19:00:00
4201000000002023041920;420100000000;2023-04-19 21:00:00;2023;4;19;20;"{""aqi"": 77, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 63, ""a21004"": 78, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 103, ""a34004"": 52, ""V_a05024"": 63, ""V_a21004"": 78, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 103, ""V_a34004"": 52, ""v_a05024"": 63, ""v_a21004"": 78, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 103, ""v_a34004"": 52, ""main_pollutants"": [""a34002""]}";2023-04-19 21:51:33;2023-04-19 21:51:33;2023-04-19 20:00:00
4201000000002023041921;420100000000;2023-04-19 22:00:00;2023;4;19;21;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 56, ""a21004"": 80, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 107, ""a34004"": 53, ""V_a05024"": 56, ""V_a21004"": 80, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 107, ""V_a34004"": 53, ""v_a05024"": 56, ""v_a21004"": 80, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 107, ""v_a34004"": 53, ""main_pollutants"": [""a34002""]}";2023-04-19 22:51:35;2023-04-19 22:51:35;2023-04-19 21:00:00
4201000000002023041922;420100000000;2023-04-19 23:00:00;2023;4;19;22;"{""aqi"": 78, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 66, ""a21004"": 64, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 105, ""a34004"": 52, ""V_a05024"": 66, ""V_a21004"": 64, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 105, ""V_a34004"": 52, ""v_a05024"": 66, ""v_a21004"": 64, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 105, ""v_a34004"": 52, ""main_pollutants"": [""a34002""]}";2023-04-19 23:45:41;2023-04-19 23:45:41;2023-04-19 22:00:00
4201000000002023041923;420100000000;2023-04-20 00:00:00;2023;4;19;23;"{""aqi"": 77, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 69, ""a21004"": 57, ""a21005"": 0.9, ""a21026"": 6, ""a34002"": 103, ""a34004"": 54, ""V_a05024"": 69, ""V_a21004"": 57, ""V_a21005"": 0.9, ""V_a21026"": 6, ""V_a34002"": 103, ""V_a34004"": 54, ""v_a05024"": 69, ""v_a21004"": 57, ""v_a21005"": 0.9, ""v_a21026"": 6, ""v_a34002"": 103, ""v_a34004"": 54, ""main_pollutants"": [""a34002""]}";2023-04-20 00:51:35;2023-04-20 00:51:35;2023-04-19 23:00:00
4201000000002023042000;420100000000;2023-04-20 01:00:00;2023;4;20;"0";"{""aqi"": 77, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 42, ""a21004"": 70, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 103, ""a34004"": 56, ""V_a05024"": 42, ""V_a21004"": 70, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 103, ""V_a34004"": 56, ""v_a05024"": 42, ""v_a21004"": 70, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 103, ""v_a34004"": 56, ""main_pollutants"": [""a34004"", ""a34002""]}";2023-04-20 01:51:36;2023-04-20 01:51:36;2023-04-20 00:00:00
4201000000002023042001;420100000000;2023-04-20 02:00:00;2023;4;20;1;"{""aqi"": 78, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 35, ""a21004"": 73, ""a21005"": 1.0, ""a21026"": 6, ""a34002"": 106, ""a34004"": 57, ""V_a05024"": 35, ""V_a21004"": 73, ""V_a21005"": 1.0, ""V_a21026"": 6, ""V_a34002"": 106, ""V_a34004"": 57, ""v_a05024"": 35, ""v_a21004"": 73, ""v_a21005"": 1.0, ""v_a21026"": 6, ""v_a34002"": 106, ""v_a34004"": 57, ""main_pollutants"": [""a34004"", ""a34002""]}";2023-04-20 02:51:36;2023-04-20 02:51:36;2023-04-20 01:00:00
4201000000002023042002;420100000000;2023-04-20 03:00:00;2023;4;20;2;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 54, ""a21004"": 56, ""a21005"": 0.9, ""a21026"": 8, ""a34002"": 107, ""a34004"": 56, ""V_a05024"": 54, ""V_a21004"": 56, ""V_a21005"": 0.9, ""V_a21026"": 8, ""V_a34002"": 107, ""V_a34004"": 56, ""v_a05024"": 54, ""v_a21004"": 56, ""v_a21005"": 0.9, ""v_a21026"": 8, ""v_a34002"": 107, ""v_a34004"": 56, ""main_pollutants"": [""a34002""]}";2023-04-20 03:51:34;2023-04-20 03:51:34;2023-04-20 02:00:00
4201000000002023042003;420100000000;2023-04-20 04:00:00;2023;4;20;3;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 41, ""a21004"": 56, ""a21005"": 0.9, ""a21026"": 7, ""a34002"": 108, ""a34004"": 56, ""V_a05024"": 41, ""V_a21004"": 56, ""V_a21005"": 0.9, ""V_a21026"": 7, ""V_a34002"": 108, ""V_a34004"": 56, ""v_a05024"": 41, ""v_a21004"": 56, ""v_a21005"": 0.9, ""v_a21026"": 7, ""v_a34002"": 108, ""v_a34004"": 56, ""main_pollutants"": [""a34002""]}";2023-04-20 04:51:35;2023-04-20 04:51:35;2023-04-20 03:00:00
4201000000002023042004;420100000000;2023-04-20 05:00:00;2023;4;20;4;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 40, ""a21004"": 51, ""a21005"": 0.9, ""a21026"": 7, ""a34002"": 107, ""a34004"": 56, ""V_a05024"": 40, ""V_a21004"": 51, ""V_a21005"": 0.9, ""V_a21026"": 7, ""V_a34002"": 107, ""V_a34004"": 56, ""v_a05024"": 40, ""v_a21004"": 51, ""v_a21005"": 0.9, ""v_a21026"": 7, ""v_a34002"": 107, ""v_a34004"": 56, ""main_pollutants"": [""a34002""]}";2023-04-20 05:51:33;2023-04-20 05:51:33;2023-04-20 04:00:00
4201000000002023042005;420100000000;2023-04-20 06:00:00;2023;4;20;5;"{""aqi"": 78, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 43, ""a21004"": 51, ""a21005"": 1.0, ""a21026"": 8, ""a34002"": 106, ""a34004"": 55, ""V_a05024"": 43, ""V_a21004"": 51, ""V_a21005"": 1.0, ""V_a21026"": 8, ""V_a34002"": 106, ""V_a34004"": 55, ""v_a05024"": 43, ""v_a21004"": 51, ""v_a21005"": 1.0, ""v_a21026"": 8, ""v_a34002"": 106, ""v_a34004"": 55, ""main_pollutants"": [""a34002""]}";2023-04-20 06:51:36;2023-04-20 06:51:36;2023-04-20 05:00:00
4201000000002023042006;420100000000;2023-04-20 07:00:00;2023;4;20;6;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 46, ""a21004"": 48, ""a21005"": 1.0, ""a21026"": 8, ""a34002"": 108, ""a34004"": 55, ""V_a05024"": 46, ""V_a21004"": 48, ""V_a21005"": 1.0, ""V_a21026"": 8, ""V_a34002"": 108, ""V_a34004"": 55, ""v_a05024"": 46, ""v_a21004"": 48, ""v_a21005"": 1.0, ""v_a21026"": 8, ""v_a34002"": 108, ""v_a34004"": 55, ""main_pollutants"": [""a34002""]}";2023-04-20 07:51:35;2023-04-20 07:51:35;2023-04-20 06:00:00
4201000000002023042007;420100000000;2023-04-20 08:00:00;2023;4;20;7;"{""aqi"": 80, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 77, ""a21004"": 43, ""a21005"": 1.1, ""a21026"": 7, ""a34002"": 109, ""a34004"": 55, ""V_a05024"": 77, ""V_a21004"": 43, ""V_a21005"": 1.1, ""V_a21026"": 7, ""V_a34002"": 109, ""V_a34004"": 55, ""v_a05024"": 77, ""v_a21004"": 43, ""v_a21005"": 1.1, ""v_a21026"": 7, ""v_a34002"": 109, ""v_a34004"": 55, ""main_pollutants"": [""a34002""]}";2023-04-20 08:51:38;2023-04-20 08:51:38;2023-04-20 07:00:00
4201000000002023042008;420100000000;2023-04-20 09:00:00;2023;4;20;8;"{""aqi"": 79, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 114, ""a21004"": 30, ""a21005"": 1.2, ""a21026"": 7, ""a34002"": 108, ""a34004"": 51, ""V_a05024"": 114, ""V_a21004"": 30, ""V_a21005"": 1.2, ""V_a21026"": 7, ""V_a34002"": 108, ""V_a34004"": 51, ""v_a05024"": 114, ""v_a21004"": 30, ""v_a21005"": 1.2, ""v_a21026"": 7, ""v_a34002"": 108, ""v_a34004"": 51, ""main_pollutants"": [""a34002""]}";2023-04-20 09:51:35;2023-04-20 09:51:35;2023-04-20 08:00:00
4201000000002023042009;420100000000;2023-04-20 10:00:00;2023;4;20;9;"{""aqi"": 78, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 140, ""a21004"": 23, ""a21005"": 1.3, ""a21026"": 8, ""a34002"": 105, ""a34004"": 51, ""V_a05024"": 140, ""V_a21004"": 23, ""V_a21005"": 1.3, ""V_a21026"": 8, ""V_a34002"": 105, ""V_a34004"": 51, ""v_a05024"": 140, ""v_a21004"": 23, ""v_a21005"": 1.3, ""v_a21026"": 8, ""v_a34002"": 105, ""v_a34004"": 51, ""main_pollutants"": [""a34002""]}";2023-04-20 10:51:35;2023-04-20 10:51:35;2023-04-20 09:00:00
4201000000002023042010;420100000000;2023-04-20 11:00:00;2023;4;20;10;"{""aqi"": 73, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 165, ""a21004"": 19, ""a21005"": 1.2, ""a21026"": 8, ""a34002"": 96, ""a34004"": 46, ""V_a05024"": 165, ""V_a21004"": 19, ""V_a21005"": 1.2, ""V_a21026"": 8, ""V_a34002"": 96, ""V_a34004"": 46, ""v_a05024"": 165, ""v_a21004"": 19, ""v_a21005"": 1.2, ""v_a21026"": 8, ""v_a34002"": 96, ""v_a34004"": 46, ""main_pollutants"": [""a34002""]}";2023-04-20 11:51:35;2023-04-20 11:51:35;2023-04-20 10:00:00
4201000000002023042011;420100000000;2023-04-20 12:00:00;2023;4;20;11;"{""aqi"": 75, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 180, ""a21004"": 25, ""a21005"": 1.1, ""a21026"": 8, ""a34002"": 88, ""a34004"": 46, ""V_a05024"": 180, ""V_a21004"": 25, ""V_a21005"": 1.1, ""V_a21026"": 8, ""V_a34002"": 88, ""V_a34004"": 46, ""v_a05024"": 180, ""v_a21004"": 25, ""v_a21005"": 1.1, ""v_a21026"": 8, ""v_a34002"": 88, ""v_a34004"": 46, ""main_pollutants"": [""a05024""]}";2023-04-20 12:51:34;2023-04-20 12:51:34;2023-04-20 11:00:00
4201000000002023042012;420100000000;2023-04-20 13:00:00;2023;4;20;12;"{""aqi"": 102, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 204, ""a21004"": 19, ""a21005"": 1.1, ""a21026"": 8, ""a34002"": 86, ""a34004"": 48, ""V_a05024"": 204, ""V_a21004"": 19, ""V_a21005"": 1.1, ""V_a21026"": 8, ""V_a34002"": 86, ""V_a34004"": 48, ""v_a05024"": 204, ""v_a21004"": 19, ""v_a21005"": 1.1, ""v_a21026"": 8, ""v_a34002"": 86, ""v_a34004"": 48, ""main_pollutants"": [""a05024""]}";2023-04-20 13:51:34;2023-04-20 13:51:34;2023-04-20 12:00:00
4201000000002023042013;420100000000;2023-04-20 14:00:00;2023;4;20;13;"{""aqi"": 108, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 215, ""a21004"": 16, ""a21005"": 1.1, ""a21026"": 8, ""a34002"": 82, ""a34004"": 44, ""V_a05024"": 215, ""V_a21004"": 16, ""V_a21005"": 1.1, ""V_a21026"": 8, ""V_a34002"": 82, ""V_a34004"": 44, ""v_a05024"": 215, ""v_a21004"": 16, ""v_a21005"": 1.1, ""v_a21026"": 8, ""v_a34002"": 82, ""v_a34004"": 44, ""main_pollutants"": [""a05024""]}";2023-04-20 14:51:35;2023-04-20 14:51:35;2023-04-20 13:00:00
4201000000002023042014;420100000000;2023-04-20 15:00:00;2023;4;20;14;"{""aqi"": 113, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 225, ""a21004"": 17, ""a21005"": 1.1, ""a21026"": 9, ""a34002"": 78, ""a34004"": 45, ""V_a05024"": 225, ""V_a21004"": 17, ""V_a21005"": 1.1, ""V_a21026"": 9, ""V_a34002"": 78, ""V_a34004"": 45, ""v_a05024"": 225, ""v_a21004"": 17, ""v_a21005"": 1.1, ""v_a21026"": 9, ""v_a34002"": 78, ""v_a34004"": 45, ""main_pollutants"": [""a05024""]}";2023-04-20 15:51:34;2023-04-20 15:51:34;2023-04-20 14:00:00
4201000000002023042015;420100000000;2023-04-20 16:00:00;2023;4;20;15;"{""aqi"": 112, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 223, ""a21004"": 17, ""a21005"": 1.0, ""a21026"": 9, ""a34002"": 74, ""a34004"": 38, ""V_a05024"": 223, ""V_a21004"": 17, ""V_a21005"": 1.0, ""V_a21026"": 9, ""V_a34002"": 74, ""V_a34004"": 38, ""v_a05024"": 223, ""v_a21004"": 17, ""v_a21005"": 1.0, ""v_a21026"": 9, ""v_a34002"": 74, ""v_a34004"": 38, ""main_pollutants"": [""a05024""]}";2023-04-20 16:51:35;2023-04-20 16:51:35;2023-04-20 15:00:00
4201000000002023042016;420100000000;2023-04-20 17:00:00;2023;4;20;16;"{""aqi"": 109, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 218, ""a21004"": 16, ""a21005"": 0.8, ""a21026"": 8, ""a34002"": 71, ""a34004"": 36, ""V_a05024"": 218, ""V_a21004"": 16, ""V_a21005"": 0.8, ""V_a21026"": 8, ""V_a34002"": 71, ""V_a34004"": 36, ""v_a05024"": 218, ""v_a21004"": 16, ""v_a21005"": 0.8, ""v_a21026"": 8, ""v_a34002"": 71, ""v_a34004"": 36, ""main_pollutants"": [""a05024""]}";2023-04-20 17:51:36;2023-04-20 17:51:36;2023-04-20 16:00:00
4201000000002023042017;420100000000;2023-04-20 18:00:00;2023;4;20;17;"{""aqi"": 103, ""tag"": ""crawler"", ""level"": 3, ""a05024"": 205, ""a21004"": 20, ""a21005"": 0.8, ""a21026"": 8, ""a34002"": 74, ""a34004"": 35, ""V_a05024"": 205, ""V_a21004"": 20, ""V_a21005"": 0.8, ""V_a21026"": 8, ""V_a34002"": 74, ""V_a34004"": 35, ""v_a05024"": 205, ""v_a21004"": 20, ""v_a21005"": 0.8, ""v_a21026"": 8, ""v_a34002"": 74, ""v_a34004"": 35, ""main_pollutants"": [""a05024""]}";2023-04-20 18:51:35;2023-04-20 18:51:35;2023-04-20 17:00:00
4201000000002023042018;420100000000;2023-04-20 19:00:00;2023;4;20;18;"{""aqi"": 75, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 180, ""a21004"": 31, ""a21005"": 0.9, ""a21026"": 7, ""a34002"": 74, ""a34004"": 39, ""V_a05024"": 180, ""V_a21004"": 31, ""V_a21005"": 0.9, ""V_a21026"": 7, ""V_a34002"": 74, ""V_a34004"": 39, ""v_a05024"": 180, ""v_a21004"": 31, ""v_a21005"": 0.9, ""v_a21026"": 7, ""v_a34002"": 74, ""v_a34004"": 39, ""main_pollutants"": [""a05024""]}";2023-04-20 19:51:35;2023-04-20 19:51:35;2023-04-20 18:00:00
4201000000002023042019;420100000000;2023-04-20 20:00:00;2023;4;20;19;"{""aqi"": 63, ""tag"": ""crawler"", ""level"": 2, ""a05024"": 138, ""a21004"": 43, ""a21005"": 0.9, ""a21026"": 7, ""a34002"": 76, ""a34004"": 41, ""V_a05024"": 138, ""V_a21004"": 43, ""V_a21005"": 0.9, ""V_a21026"": 7, ""V_a34002"": 76, ""V_a34004"": 41, ""v_a05024"": 138, ""v_a21004"": 43, ""v_a21005"": 0.9, ""v_a21026"": 7, ""v_a34002"": 76, ""v_a34004"": 41, ""main_pollutants"": [""a34002""]}";2023-04-20 20:51:33;2023-04-20 20:51:33;2023-04-20 19:00:00
