time,AQI,PM10,PM2.5,O3,CO,NO2,SO2,longitude,latitude
2023-05-06 07:26:10.661,28,25,19,,1,16,,120.5533005557,29.9803902311099
2023-05-06 07:26:11.662,28,25,19,,1,16,,120.553208508212,29.9802978907586
2023-05-06 07:26:12.663,28,25,19,,1,16,,120.553116191608,29.9802028812302
2023-05-06 07:26:13.664,28,24,19,,1,16,,120.553029221339,29.9801146209664
2023-05-06 07:26:14.666,28,24,19,,1,16,,120.552941014708,29.9800256535403
2023-05-06 07:26:15.667,28,24,19,,1,16,,120.552846385273,29.9799281196849
2023-05-06 07:26:16.669,28,24,19,,1,16,,120.552760781943,29.9798357673336
2023-05-06 07:26:17.67,28,24,19,,1,16,,120.552674660237,29.9797420763082
2023-05-06 07:26:18.671,28,24,19,,1,16,,120.552592427919,29.9796450273332
2023-05-06 07:26:19.672,28,24,19,,2,16,,120.552515680927,29.9795492070878
2023-05-06 07:26:20.674,28,24,19,,2,16,,120.552440110978,29.9794537645786
2023-05-06 07:26:21.676,28,24,19,,2,17,,120.552368549762,29.9793522137353
2023-05-06 07:26:22.677,28,24,19,,2,17,,120.552302553353,29.9792495813196
2023-05-06 07:26:23.678,28,24,19,,2,17,,120.552230214783,29.979149152478
2023-05-06 07:26:24.68,28,24,19,,2,17,,120.552161815444,29.9790472254701
2023-05-06 07:26:25.681,28,24,19,,2,17,,120.552103229697,29.9789517179545
2023-05-06 07:26:26.682,28,24,19,,2,16,,120.552048743279,29.9788628019739
2023-05-06 07:26:27.684,28,24,19,,2,16,,120.551985591893,29.9787857446407
2023-05-06 07:26:29.687,26,24,18,,2,16,,120.55190958156,29.9786484238427
2023-05-06 07:26:31.689,26,23,18,,2,17,,120.551838501471,29.9785578934631
2023-05-06 07:26:34.692,26,23,18,,2,16,,120.551729928196,29.9784989335278
2023-05-06 07:26:37.695,26,23,18,,1,14,,120.551674195214,29.9783988007423
2023-05-06 07:26:40.698,26,23,18,,1,13,,120.55165073224,29.9782941991866
2023-05-06 07:26:44.704,26,23,18,,1,13,,120.551650623178,29.9781749876345
2023-05-06 07:26:46.707,26,23,18,,1,14,,120.551607205123,29.9780623585354
2023-05-06 07:26:48.71,26,23,18,,1,13,,120.551548736806,29.9779210012007
2023-05-06 07:26:50.712,26,24,18,,1,13,,120.551474650745,29.9777614170916
2023-05-06 07:26:51.714,26,23,18,,1,12,,120.551437397434,29.9776694953736
2023-05-06 07:26:52.715,26,24,18,,1,12,,120.551389144733,29.9775755872187
2023-05-06 07:26:53.717,26,24,18,,1,12,,120.551349527836,29.9774795806096
2023-05-06 07:26:54.718,26,23,18,,1,13,,120.551309281901,29.9773726052354
2023-05-06 07:26:55.719,26,23,18,,1,13,,120.551263302142,29.9772665322288
2023-05-06 07:26:56.72,26,23,18,,1,13,,120.551214599744,29.9771560150711
2023-05-06 07:26:57.721,26,23,18,,1,13,,120.551172140719,29.9770552247271
2023-05-06 07:26:58.723,25,23,17,,1,14,,120.551118981052,29.9769453873132
2023-05-06 07:26:59.724,25,23,17,,1,14,,120.551076142181,29.9768308577129
2023-05-06 07:27:00.725,25,23,17,,1,16,,120.551031907693,29.9767213012547
2023-05-06 07:27:01.727,25,23,17,,1,17,,120.550977123255,29.9766159876624
2023-05-06 07:27:02.728,25,23,17,,1,17,,120.550927583746,29.9765049627704
2023-05-06 07:27:03.729,25,23,17,,1,18,,120.550881224711,29.9763852909622
2023-05-06 07:27:04.73,25,24,17,,1,19,,120.550831864431,29.976268375751
2023-05-06 07:27:05.731,25,23,17,,1,20,,120.550771994469,29.9761592034639
2023-05-06 07:27:06.732,25,23,17,,1,21,,120.550730682199,29.9760483911124
2023-05-06 07:27:07.733,25,23,17,,1,21,,120.55068389584,29.9759426407483
2023-05-06 07:27:08.734,25,23,17,,1,22,,120.550641108069,29.9758341717504
2023-05-06 07:27:09.735,25,23,17,,1,22,,120.550600275199,29.9757301386431
2023-05-06 07:27:10.736,25,23,17,,1,22,,120.550557557979,29.9756293597298
2023-05-06 07:27:11.738,25,23,17,,1,21,,120.550531672749,29.9755223842398
2023-05-06 07:27:12.739,25,23,17,,1,22,,120.550481257338,29.9754204221264
2023-05-06 07:27:13.74,25,23,17,,1,22,,120.550420022755,29.9753195436387
2023-05-06 07:27:14.741,25,23,17,,1,23,,120.5503835479,29.9752154313464
2023-05-06 07:27:15.742,25,23,17,,1,24,,120.550359956155,29.9751059309696
2023-05-06 07:27:16.743,23,23,16,,1,24,,120.550327878936,29.9750020491743
2023-05-06 07:27:17.743,23,23,16,,1,25,,120.55030980168,29.9748935568406
2023-05-06 07:27:18.744,23,23,16,,1,25,,120.550285113348,29.9747869889511
2023-05-06 07:27:19.744,23,23,16,,1,25,,120.550268821157,29.9746797627676
2023-05-06 07:27:20.745,23,23,16,,1,25,,120.550269989124,29.9745688384706
2023-05-06 07:27:21.745,23,23,16,,1,25,,120.550259689709,29.9744587891809
2023-05-06 07:27:22.746,23,23,16,,1,26,,120.550243866825,29.9743594921057
2023-05-06 07:27:23.746,23,23,16,,1,26,,120.55021277763,29.9742642384016
2023-05-06 07:27:24.747,23,23,16,,1,26,,120.550185098984,29.9741715673256
2023-05-06 07:27:25.748,23,23,16,,1,26,,120.550133668326,29.9740842582305
2023-05-06 07:27:26.749,23,23,16,,1,26,,120.550076893879,29.974008351088
2023-05-06 07:27:27.751,23,23,16,,1,26,,120.550009460096,29.9739345774145
2023-05-06 07:27:28.752,23,23,16,,1,26,,120.549933760302,29.9738637420524
2023-05-06 07:27:29.753,23,23,16,,1,25,,120.549846115113,29.9737962731452
2023-05-06 07:27:30.754,23,23,16,,1,25,,120.549764881687,29.9737260303676
2023-05-06 07:27:31.755,23,23,16,,1,24,,120.549680747402,29.9736630443104
2023-05-06 07:27:32.756,23,23,16,,1,24,,120.549584038979,29.9735941960967
2023-05-06 07:27:33.757,23,23,16,,1,24,,120.549459840158,29.9735292789261
2023-05-06 07:27:34.758,23,23,16,,1,23,,120.549365865262,29.9734670754983
2023-05-06 07:27:35.76,23,23,16,,1,22,,120.549273845126,29.9734052580472
2023-05-06 07:27:36.761,23,23,16,,1,22,,120.549172202925,29.9733416321814
2023-05-06 07:27:37.762,23,23,16,,1,21,,120.549085277236,29.9732599036991
2023-05-06 07:27:38.763,23,23,16,,1,20,,120.54899082371,29.9731795122242
2023-05-06 07:27:39.764,23,23,16,,1,19,,120.548893588726,29.9731008472674
2023-05-06 07:27:40.765,23,23,16,,1,19,,120.548808777605,29.9730156048229
2023-05-06 07:27:41.766,23,23,16,,1,18,,120.548717515996,29.9729368871208
2023-05-06 07:27:42.767,23,23,16,,1,18,,120.548623103753,29.9728566667136
2023-05-06 07:27:43.767,23,23,16,,1,18,,120.548538554022,29.9727871347005
2023-05-06 07:27:44.768,23,23,16,,1,17,,120.548442626549,29.972702918185
2023-05-06 07:27:45.769,23,23,16,,1,17,,120.548353630322,29.9726325466424
2023-05-06 07:27:46.77,23,23,16,,1,17,,120.548266927949,29.9725651602555
2023-05-06 07:27:47.771,23,23,16,,1,16,,120.548172249013,29.97249560203
2023-05-06 07:27:48.773,23,23,16,,1,16,,120.548065575114,29.9724206610444
2023-05-06 07:27:49.774,23,23,16,,1,15,,120.547975383759,29.9723508233145
2023-05-06 07:27:50.774,23,23,16,,2,15,,120.547893816922,29.9722746262596
2023-05-06 07:27:51.776,23,22,16,,2,15,,120.547813017617,29.9721923875872
2023-05-06 07:27:52.777,23,22,16,,2,14,,120.547732846559,29.972108067671
2023-05-06 07:27:53.778,23,22,16,,2,14,,120.547651907354,29.9720153695684
2023-05-06 07:27:54.778,23,22,16,,2,14,,120.547572414596,29.9719284184896
2023-05-06 07:27:55.779,23,22,16,,2,15,,120.547479400922,29.9718281781285
2023-05-06 07:27:56.78,23,22,16,,2,15,,120.547407376628,29.9717409904956
2023-05-06 07:27:57.781,23,22,16,,2,15,,120.547334086269,29.9716536859122
2023-05-06 07:27:58.782,23,22,16,,2,16,,120.547273439009,29.9715700527362
2023-05-06 07:28:00.784,23,22,16,,2,17,,120.54714742075,29.9714261579138
2023-05-06 07:28:02.785,30,22,16,,3,18,,120.547061377843,29.9713247028682
2023-05-06 07:28:05.788,30,22,16,,3,18,,120.547000023708,29.9712459719225
2023-05-06 07:28:13.797,23,22,16,,2,19,,120.546920452297,29.9711475225052
2023-05-06 07:28:15.799,23,22,16,,2,18,,120.546854561038,29.9710566720396
2023-05-06 07:28:17.801,23,22,16,,2,19,,120.546786287866,29.9709763573559
2023-05-06 07:28:19.803,23,22,16,,2,18,,120.546723418793,29.9708963004082
2023-05-06 07:28:21.805,23,22,16,,2,18,,120.546638314351,29.97079298434
2023-05-06 07:28:23.808,23,22,16,,2,18,,120.546544316235,29.9706832088788
2023-05-06 07:28:25.81,23,22,16,,2,18,,120.54645145512,29.9705741910891
2023-05-06 07:28:27.813,23,22,16,,1,20,,120.546386871504,29.9704880086659
2023-05-06 07:28:31.818,23,23,16,,1,20,,120.546329158227,29.9704113706616
2023-05-06 07:28:39.824,25,24,17,,2,21,,120.546257266084,29.9703158552319
2023-05-06 07:28:50.835,30,25,18,,3,22,,120.546183184734,29.9702715258955
2023-05-06 07:28:56.841,30,25,18,,3,24,,120.546108999401,29.9701699460097
2023-05-06 07:28:58.843,30,26,18,,3,25,,120.546028034656,29.9700683820242
2023-05-06 07:29:00.845,30,26,19,,3,26,,120.545926849985,29.9699537949921
2023-05-06 07:29:01.846,30,26,19,,3,26,,120.545866675134,29.9698771535477
2023-05-06 07:29:02.848,30,26,19,,3,27,,120.545807347954,29.9698016402635
2023-05-06 07:29:03.85,30,26,19,,3,27,,120.545744740851,29.9697267447385
2023-05-06 07:29:04.85,30,26,19,,3,27,,120.545678553423,29.9696355674051
2023-05-06 07:29:05.851,30,26,19,,3,27,,120.545610502369,29.9695517046808
2023-05-06 07:29:06.852,30,26,19,,3,28,,120.545532352198,29.9694699057226
2023-05-06 07:29:07.853,30,26,19,,3,28,,120.545462108158,29.9693860384357
2023-05-06 07:29:08.853,40,26,19,,4,28,,120.545392990278,29.969294378534
2023-05-06 07:29:09.854,30,26,19,,3,28,,120.545327530963,29.9691961100985
2023-05-06 07:29:10.855,30,26,19,,3,28,,120.545257267193,29.9691080432327
2023-05-06 07:29:11.856,30,26,20,,3,28,,120.545179615822,29.9690170538056
2023-05-06 07:29:12.857,30,26,20,,3,29,,120.545105802984,29.9689258155439
2023-05-06 07:29:13.858,30,26,20,,3,28,,120.545032578482,29.9688335860502
2023-05-06 07:29:14.859,30,26,20,,3,28,,120.544960331329,29.9687429644492
2023-05-06 07:29:15.859,30,26,20,,3,28,,120.544891084692,29.968645595824
2023-05-06 07:29:16.86,30,26,20,,3,28,,120.54482163982,29.9685606880284
2023-05-06 07:29:17.862,30,26,20,,3,28,,120.544731458559,29.9684769893479
2023-05-06 07:29:18.862,30,26,20,,3,28,,120.544662312628,29.9683850010643
2023-05-06 07:29:19.864,30,26,20,,3,28,,120.544585340358,29.9682871113347
2023-05-06 07:29:20.864,30,26,20,,3,28,,120.54451968365,29.968189214997
2023-05-06 07:29:21.866,30,26,20,,3,28,,120.544456001637,29.9680987842413
2023-05-06 07:29:22.867,30,26,20,,3,28,,120.544398021567,29.9679992499302
2023-05-06 07:29:23.867,30,26,20,,3,28,,120.544337081479,29.9679095129149
2023-05-06 07:29:24.869,30,26,21,,3,28,,120.54426763758,29.9678189061927
2023-05-06 07:29:25.869,30,26,21,,3,28,,120.544211522263,29.9677204177971
2023-05-06 07:29:26.871,30,26,21,,3,28,,120.544152346624,29.9676238068078
2023-05-06 07:29:27.872,30,26,21,,3,27,,120.544090608498,29.9675208019113
2023-05-06 07:29:28.872,30,26,21,,3,28,,120.544030824522,29.9674181824803
2023-05-06 07:29:29.872,30,26,21,,3,28,,120.543983372542,29.9673140237298
2023-05-06 07:29:30.874,30,26,21,,3,27,,120.543928772129,29.9672027319711
2023-05-06 07:29:31.875,30,26,21,,3,27,,120.543881838314,29.9670933420337
2023-05-06 07:29:32.877,30,26,21,,2,27,,120.543829191459,29.9669742856346
2023-05-06 07:29:33.879,30,26,21,,2,27,,120.543755738209,29.9668451388734
2023-05-06 07:29:34.88,30,26,21,,2,26,,120.543701445908,29.9667162064302
2023-05-06 07:29:35.881,30,26,21,,2,26,,120.543651161219,29.9665861044574
2023-05-06 07:29:36.882,30,26,21,,2,26,,120.543604874496,29.9664592130375
2023-05-06 07:29:37.883,30,26,21,,2,26,,120.543553623104,29.9663307035489
2023-05-06 07:29:38.884,30,26,21,,2,26,,120.543499879251,29.9661986100495
2023-05-06 07:29:39.886,30,26,21,,2,26,,120.543443414266,29.9660705932373
2023-05-06 07:29:40.887,30,26,21,,2,26,,120.543403279447,29.9659519374656
2023-05-06 07:29:41.888,30,26,21,,2,25,,120.543354869915,29.9658273715148
2023-05-06 07:29:42.889,30,25,21,,2,25,,120.543305682925,29.9657033475097
2023-05-06 07:29:43.891,30,25,21,,2,25,,120.543251721338,29.9655852951686
2023-05-06 07:29:44.891,30,25,21,,2,25,,120.543190103471,29.9654646612991
2023-05-06 07:29:45.892,30,25,21,,2,25,,120.543132273878,29.965343158396
2023-05-06 07:29:46.894,30,25,21,,2,25,,120.543073129347,29.9652323689545
2023-05-06 07:29:47.895,30,25,21,,2,24,,120.54302384447,29.9651249558849
2023-05-06 07:29:48.896,30,25,21,,2,24,,120.54296596807,29.965037723996
2023-05-06 07:29:49.897,30,25,21,,2,23,,120.542910285032,29.9649516269263
2023-05-06 07:29:50.899,30,25,21,,2,22,,120.54286464038,29.9648607655901
2023-05-06 07:29:51.9,30,25,21,,2,22,,120.542805418616,29.9647748372495
2023-05-06 07:29:52.901,30,25,21,,2,21,,120.542744283779,29.9646992838332
2023-05-06 07:29:54.903,30,25,21,,2,20,,120.542616642936,29.9645686307296
2023-05-06 07:29:56.906,30,25,21,,1,20,,120.542534990672,29.9644658369515
2023-05-06 07:30:00.91,30,25,21,,1,18,,120.542462871284,29.9643953608
2023-05-06 07:30:11.927,30,26,21,,1,14,,120.542404337936,29.9643059914193
2023-05-06 07:30:13.929,30,26,21,,1,14,,120.542335305326,29.964186557131
2023-05-06 07:30:15.931,30,26,21,,1,14,,120.54225000366,29.9640622725154
2023-05-06 07:30:16.931,30,26,21,,1,14,,120.542189368452,29.9639866588726
2023-05-06 07:30:17.933,30,26,21,,1,14,,120.542126789633,29.9639127901102
2023-05-06 07:30:18.935,29,26,20,,1,14,,120.542066672997,29.9638364354045
2023-05-06 07:30:19.935,29,26,20,,1,14,,120.542000465152,29.9637531655569
2023-05-06 07:30:20.937,29,26,20,,1,15,,120.541925723806,29.9636624465644
2023-05-06 07:30:21.939,29,26,20,,1,15,,120.541850604019,29.9635738286987
2023-05-06 07:30:22.941,29,26,20,,1,15,,120.54176100989,29.9634813563862
2023-05-06 07:30:23.942,29,26,20,,1,15,,120.541670957279,29.9633861653796
2023-05-06 07:30:24.944,29,26,20,,1,16,,120.541586915895,29.9632908198441
2023-05-06 07:30:25.946,28,26,19,,1,16,,120.541509574673,29.9632102183204
2023-05-06 07:30:26.946,28,26,19,,1,17,,120.541442910374,29.9631371708488
2023-05-06 07:30:28.949,28,25,19,,1,18,,120.541348232589,29.9630310118478
2023-05-06 07:30:33.955,28,25,19,,1,19,,120.541287818461,29.9629537092034
2023-05-06 07:30:36.959,26,25,18,,1,20,,120.541181917718,29.9628579685025
2023-05-06 07:30:38.961,26,26,18,,1,21,,120.541073674206,29.9627543337605
2023-05-06 07:30:40.963,26,25,18,,1,21,,120.54093570457,29.9626334425593
2023-05-06 07:30:41.964,26,26,18,,1,21,,120.540858754833,29.9625654117412
2023-05-06 07:30:42.965,26,25,18,,1,21,,120.54077809689,29.9624940502192
2023-05-06 07:30:43.966,26,25,18,,1,22,,120.540689374902,29.9624218688729
2023-05-06 07:30:44.968,26,25,18,,1,22,,120.540599416512,29.9623416906689
2023-05-06 07:30:45.97,25,25,17,,1,21,,120.540503158468,29.9622599383263
2023-05-06 07:30:46.971,25,25,17,,1,21,,120.540408116466,29.9621734731285
2023-05-06 07:30:47.972,25,25,17,,1,21,,120.540300654728,29.9620877791484
2023-05-06 07:30:48.973,25,25,17,,1,21,,120.540187860269,29.9619987387352
2023-05-06 07:30:49.975,25,25,17,,1,20,,120.540078804512,29.9619136394121
2023-05-06 07:30:50.977,25,25,17,,1,20,,120.539975570624,29.9618314959148
2023-05-06 07:30:51.978,25,25,17,,1,20,,120.539868160764,29.9617518032185
2023-05-06 07:30:52.98,25,24,17,,1,19,,120.539766383675,29.961679466861
2023-05-06 07:30:53.98,25,24,17,,1,19,,120.53965671229,29.961604930564
2023-05-06 07:30:54.982,25,24,17,,1,19,,120.539552922791,29.9615370699457
2023-05-06 07:30:55.983,25,24,17,,1,19,,120.539441877558,29.9614741479753
2023-05-06 07:30:56.985,25,24,17,,1,19,,120.53932673649,29.9614170867759
2023-05-06 07:30:57.986,25,24,17,,1,19,,120.539209722181,29.961362960723
2023-05-06 07:30:58.988,25,24,17,,1,20,,120.539094592409,29.9613115503382
2023-05-06 07:30:59.989,25,24,17,,1,19,,120.538964233053,29.9612648989245
2023-05-06 07:31:00.99,24,24,16,,1,19,,120.538835299492,29.9612167943356
2023-05-06 07:31:01.992,24,24,16,,1,19,,120.538704203659,29.9611702257129
2023-05-06 07:31:02.994,24,24,16,,1,19,,120.538570627119,29.9611314740081
2023-05-06 07:31:03.994,24,24,16,,1,19,,120.538434170678,29.9610938201326
2023-05-06 07:31:04.996,24,24,16,,1,18,,120.538293986368,29.9610473160848
2023-05-06 07:31:05.996,23,23,16,,1,18,,120.538151988575,29.9609998571731
2023-05-06 07:31:06.997,23,23,16,,1,17,,120.538009264021,29.960954890706
2023-05-06 07:31:07.998,23,23,16,,1,17,,120.537864507006,29.9609123400298
2023-05-06 07:31:08.999,23,23,16,,1,17,,120.537720428959,29.9608765583012
2023-05-06 07:31:10.001,23,23,16,,1,16,,120.537581883498,29.9608431929697
2023-05-06 07:31:11.003,23,23,16,,1,16,,120.537449437615,29.9607988522563
2023-05-06 07:31:12.004,23,23,16,,1,16,,120.537317998992,29.960754989421
2023-05-06 07:31:13.005,23,23,16,,1,16,,120.537187377177,29.96069805468
2023-05-06 07:31:14.007,23,22,16,,1,16,,120.537053138033,29.9606427397489
2023-05-06 07:31:15.008,23,22,16,,1,16,,120.536918539673,29.9605750659743
2023-05-06 07:31:16.009,23,22,16,,1,16,,120.536781709624,29.9605114185209
2023-05-06 07:31:17.01,23,22,16,,1,16,,120.536640454357,29.9604408628812
2023-05-06 07:31:18.01,23,22,16,,1,17,,120.536513222476,29.9603645412588
2023-05-06 07:31:19.011,23,22,16,,1,18,,120.536383220106,29.9602851471867
2023-05-06 07:31:20.012,23,22,16,,1,18,,120.536264560189,29.9602039040099
2023-05-06 07:31:21.012,23,22,16,,1,19,,120.536147365893,29.9601238373973
2023-05-06 07:31:22.014,23,22,16,,1,19,,120.536037936079,29.9600447109123
2023-05-06 07:31:23.015,23,21,16,,1,19,,120.535925257083,29.9599599530961
2023-05-06 07:31:24.017,23,21,16,,1,19,,120.535811033654,29.9598751296315
2023-05-06 07:31:25.018,23,21,16,,1,20,,120.53569466819,29.9597949621861
2023-05-06 07:31:26.02,23,21,16,,1,20,,120.535578691675,29.9597128640224
2023-05-06 07:31:27.022,23,21,16,,1,20,,120.535460492936,29.9596293119886
2023-05-06 07:31:28.023,23,21,16,,1,20,,120.535345772753,29.9595440111396
2023-05-06 07:31:29.024,23,21,16,,1,21,,120.535220408384,29.9594523384489
2023-05-06 07:31:30.025,23,21,16,,1,22,,120.535101682455,29.9593656987862
2023-05-06 07:31:31.027,23,21,16,,1,22,,120.53498193067,29.9592822622333
2023-05-06 07:31:32.028,23,20,16,,1,23,,120.534864721363,29.9592071694953
2023-05-06 07:31:33.029,23,20,16,,1,23,,120.534743365666,29.9591213178191
2023-05-06 07:31:34.03,23,20,16,,1,24,,120.534619858286,29.9590428123302
2023-05-06 07:31:35.031,23,20,16,,1,24,,120.534500636323,29.958958285758
2023-05-06 07:31:36.033,23,20,16,,1,25,,120.534380458754,29.9588829422409
2023-05-06 07:31:37.034,23,20,16,,1,25,,120.534266709223,29.9588011919078
2023-05-06 07:31:38.036,23,20,16,,1,25,,120.534143870627,29.9587142958946
2023-05-06 07:31:39.037,23,20,16,,1,25,,120.534028766642,29.9586343498375
2023-05-06 07:31:40.039,23,20,16,,1,25,,120.533901365744,29.9585635669728
2023-05-06 07:31:41.039,23,20,16,,1,25,,120.533782964351,29.9584901504856
2023-05-06 07:31:42.041,23,20,16,,1,25,,120.533667174464,29.9584171873802
2023-05-06 07:31:43.042,23,20,16,,1,25,,120.533545664629,29.9583452498674
2023-05-06 07:31:44.043,23,20,16,,1,25,,120.533419710502,29.9582739845816
2023-05-06 07:31:45.044,23,20,16,,1,25,,120.533286013808,29.95820794047
2023-05-06 07:31:46.045,23,20,16,,1,25,,120.533157150488,29.9581351937035
2023-05-06 07:31:47.046,23,20,16,,1,25,,120.533030360751,29.9580655518287
2023-05-06 07:31:48.046,23,20,16,,1,25,,120.53290690024,29.9579988514547
2023-05-06 07:31:49.047,23,19,16,,1,24,,120.532787117424,29.957931371541
2023-05-06 07:31:50.048,23,19,16,,1,24,,120.532668212565,29.9578712897459
2023-05-06 07:31:51.05,23,19,16,,1,24,,120.532557171372,29.9578164872247
2023-05-06 07:31:52.05,23,19,16,,1,24,,120.532454372159,29.9577631228204
2023-05-06 07:31:53.052,23,19,16,,1,24,,120.532263455137,29.9576731854735
2023-05-06 07:31:55.053,23,19,16,,1,24,,120.532113069619,29.9575950597223
2023-05-06 07:31:57.055,23,19,16,,1,25,,120.531980364882,29.9575356470588
2023-05-06 07:32:00.058,23,19,16,,1,25,,120.531898255049,29.9574766079019
2023-05-06 07:32:11.072,23,20,16,,1,27,,120.531868596557,29.9574586377767
2023-05-06 07:32:13.073,23,20,16,,1,27,,120.531795524993,29.9573921442005
2023-05-06 07:32:15.075,23,20,16,,1,28,,120.531679800772,29.9573125060428
2023-05-06 07:32:17.078,23,20,16,,1,28,,120.531530851252,29.9572167979906
2023-05-06 07:32:19.08,23,20,16,,1,27,,120.531365827357,29.9571087238432
2023-05-06 07:32:20.082,23,20,16,,1,28,,120.5312712717,29.9570423294853
2023-05-06 07:32:21.084,23,20,16,,1,28,,120.531179037769,29.9569707488982
2023-05-06 07:32:22.085,23,20,16,,1,28,,120.531085827703,29.956902081213
2023-05-06 07:32:23.087,23,20,16,,1,28,,120.530983080966,29.9568305296454
2023-05-06 07:32:24.088,23,20,16,,1,28,,120.530865416551,29.9567573089614
2023-05-06 07:32:25.089,23,20,16,,1,28,,120.530761175308,29.9566815318739
2023-05-06 07:32:26.09,23,20,16,,1,29,,120.530660352687,29.9566097057593
2023-05-06 07:32:27.091,23,20,16,,1,29,,120.530553013418,29.956540907743
2023-05-06 07:32:28.093,23,20,16,,1,28,,120.530455898016,29.9564650218453
2023-05-06 07:32:29.095,23,20,16,,1,28,,120.530362948405,29.9563913147832
2023-05-06 07:32:30.097,23,20,16,,1,28,,120.530262425818,29.956320048708
2023-05-06 07:32:31.098,22,20,15,,1,28,,120.53016009969,29.9562469677542
2023-05-06 07:32:32.099,22,20,15,,1,28,,120.530068585864,29.9561748673608
2023-05-06 07:32:33.101,22,20,15,,1,28,,120.529976116809,29.9561178200776
2023-05-06 07:32:35.104,22,20,15,,1,29,,120.529840377478,29.9560232911499
2023-05-06 07:32:37.106,22,20,15,,1,30,,120.529732552439,29.9559576463804
2023-05-06 07:32:39.107,22,20,15,,1,29,,120.529635869078,29.9559009613537
2023-05-06 07:32:41.109,22,20,15,,1,29,,120.529542912825,29.9558447362578
2023-05-06 07:32:43.111,22,20,15,,1,30,,120.529423439721,29.9557784842615
2023-05-06 07:32:45.114,22,20,15,,1,29,,120.529275755423,29.9556949400851
2023-05-06 07:32:47.116,22,20,15,,1,29,,120.529095875072,29.9556030951856
2023-05-06 07:32:48.117,22,20,15,,1,29,,120.528991999197,29.9555520014308
2023-05-06 07:32:49.119,22,20,15,,1,28,,120.528892398494,29.9555018460745
2023-05-06 07:32:50.12,22,20,15,,1,28,,120.528788882338,29.9554567418725
2023-05-06 07:32:51.121,22,20,15,,1,28,,120.528682206869,29.9554015264341
2023-05-06 07:32:52.122,22,20,15,,1,28,,120.528571745482,29.9553506118192
2023-05-06 07:32:53.126,22,20,15,,1,28,,120.528458792686,29.9552924742146
2023-05-06 07:32:54.128,22,20,15,,1,27,,120.528343518288,29.9552320732676
2023-05-06 07:32:55.13,22,20,15,,1,27,,120.528230047671,29.9551702875337
2023-05-06 07:32:56.132,22,20,15,,1,27,,120.52811472436,29.9551133773123
2023-05-06 07:32:57.133,22,20,15,,1,26,,120.52799519581,29.955049288917
2023-05-06 07:32:58.134,22,20,15,,1,26,,120.527882004998,29.9549857031328
2023-05-06 07:32:59.136,22,19,15,,1,25,,120.527774375269,29.9549304422496
2023-05-06 07:33:00.136,22,19,15,,1,25,,120.52766869884,29.9548753661368
2023-05-06 07:33:01.138,22,19,15,,1,24,,120.527564677046,29.9548240256914
2023-05-06 07:33:02.139,22,19,15,,1,24,,120.527462807976,29.9547749694791
2023-05-06 07:33:03.141,22,19,15,,1,23,,120.527369169275,29.9547212503295
2023-05-06 07:33:05.145,22,19,15,,1,22,,120.52720131438,29.954633968529
2023-05-06 07:33:07.15,22,19,15,,1,21,,120.527065137422,29.9545602186947
2023-05-06 07:33:09.151,22,19,15,,1,21,,120.526965450174,29.9544920469099
2023-05-06 07:33:20.172,23,19,16,,1,17,,120.526907404404,29.954436268652
2023-05-06 07:33:28.183,25,20,17,,2,16,,120.526827124945,29.9543333819013
2023-05-06 07:33:30.185,25,20,17,,2,16,,120.526714084092,29.9542372974935
2023-05-06 07:33:32.187,25,21,17,,2,17,,120.526548542956,29.9541446611036
2023-05-06 07:33:34.193,25,21,17,,2,17,,120.526396980249,29.954029745361
2023-05-06 07:33:36.196,26,21,18,,2,17,,120.52626205885,29.9539257933488
2023-05-06 07:33:38.2,26,21,18,,2,17,,120.526188001065,29.9538604207853
2023-05-06 07:33:45.209,26,22,18,,2,16,,120.526094574542,29.9538095632908
2023-05-06 07:33:48.213,28,22,19,,2,16,,120.526007764327,29.9537591872789
2023-05-06 07:33:51.221,28,23,19,,2,16,,120.525896945294,29.9537611903636
2023-05-06 07:33:54.226,28,23,19,,1,17,,120.525787643295,29.9537915999864
2023-05-06 07:33:57.231,29,24,20,,1,16,,120.525671839495,29.9538772294016
2023-05-06 07:33:59.233,29,24,20,,1,16,,120.525580755275,29.9539489887586
2023-05-06 07:34:01.238,29,24,20,,1,16,,120.525469906011,29.9540596150873
2023-05-06 07:34:03.241,29,25,20,,1,16,,120.525351624872,29.9541813429356
2023-05-06 07:34:05.245,29,25,20,,1,16,,120.525221108767,29.9543066958169
2023-05-06 07:34:07.251,29,25,20,,1,17,,120.525087903714,29.9544434968675
2023-05-06 07:34:09.253,29,25,20,,1,17,,120.524945800449,29.9545681332507
2023-05-06 07:34:11.257,29,25,20,,1,17,,120.524818234903,29.9546956286793
2023-05-06 07:34:13.26,29,25,20,,1,17,,120.524703663042,29.9548317975746
2023-05-06 07:34:14.261,29,26,20,,1,17,,120.524642392401,29.9549082036252
2023-05-06 07:34:15.264,29,26,20,,1,17,,120.524583254076,29.9549847736668
2023-05-06 07:34:17.267,30,26,21,,1,17,,120.524482262069,29.9551062639876
2023-05-06 07:34:19.271,29,26,20,,1,17,,120.524402659882,29.9551985928642
2023-05-06 07:34:21.274,29,26,20,,1,17,,120.524312566703,29.9552980519235
2023-05-06 07:34:23.277,29,26,20,,1,18,,120.524247292997,29.9553972702667
2023-05-06 07:34:25.281,29,26,20,,1,17,,120.524164484641,29.9555113290549
